State,County,"Deaths per 100,000",Gender,Race/Ethnicity,Geographical Coordinates
AL,"Coffee County, AL",352.9,Female,Overall,"(31.408678, -85.987616)"
AL,"Colbert County, AL",427.1,Female,Overall,"(34.700954, -87.805794)"
AL,"Conecuh County, AL",384.1,Female,Overall,"(31.436316, -86.992084)"
AL,"Coosa County, AL",345.1,Female,Overall,"(32.940608, -86.246358)"
AL,"Covington County, AL",368.3,Female,Overall,"(31.249891, -86.449316)"
AL,"Crenshaw County, AL",342.1,Female,Overall,"(31.738498, -86.315231)"
AL,"Cullman County, AL",397.3,Female,Overall,"(34.135642, -86.864859)"
AL,"Dale County, AL",334.9,Female,Overall,"(31.437921, -85.612525)"
AL,"Dallas County, AL",475.6,Female,Overall,"(32.331714, -87.103947)"
AL,"DeKalb County, AL",434.5,Female,Overall,"(34.462067, -85.803144)"
AL,"Elmore County, AL",364.0,Female,Overall,"(32.599774, -86.150224)"
AL,"Escambia County, AL",356.9,Female,Overall,"(31.133221, -87.162551)"
AL,"Etowah County, AL",439.9,Female,Overall,"(34.048713, -86.037592)"
AL,"Fayette County, AL",338.9,Female,Overall,"(33.726047, -87.737656)"
AL,"Franklin County, AL",427.2,Female,Overall,"(34.445544, -87.843784)"
AL,"Geneva County, AL",335.2,Female,Overall,"(31.100302, -85.833243)"
AL,"Greene County, AL",353.1,Female,Overall,"(32.861522, -87.9517)"
AL,"Hale County, AL",387.3,Female,Overall,"(32.769973, -87.626815)"
AL,"Henry County, AL",331.7,Female,Overall,"(31.528365, -85.241061)"
AL,"Houston County, AL",319.1,Female,Overall,"(31.163114, -85.295081)"
AL,"Jackson County, AL",404.2,Female,Overall,"(34.784419, -85.993741)"
AL,"Jefferson County, AL",306.1,Female,Overall,"(33.558145, -86.898116)"
AL,"Lamar County, AL",380.8,Female,Overall,"(33.78226, -88.094104)"
AL,"Lauderdale County, AL",331.6,Female,Overall,"(34.905347, -87.644897)"
AL,"Lawrence County, AL",402.5,Female,Overall,"(34.524888, -87.309085)"
AL,"Lee County, AL",305.5,Female,Overall,"(32.605632, -85.354778)"
AL,"Limestone County, AL",365.9,Female,Overall,"(34.816826, -86.981625)"
AL,"Lowndes County, AL",399.5,Female,Overall,"(32.160667, -86.649084)"
AL,"Macon County, AL",376.7,Female,Overall,"(32.393582, -85.69193)"
AL,"Madison County, AL",316.8,Female,Overall,"(34.765116, -86.548305)"
AL,"Marengo County, AL",475.7,Female,Overall,"(32.252503, -87.787786)"
AL,"Marion County, AL",476.1,Female,Overall,"(34.140618, -87.885921)"
AL,"Marshall County, AL",400.6,Female,Overall,"(34.373461, -86.301726)"
AL,"Mobile County, AL",352.3,Female,Overall,"(30.801931, -88.209318)"
AL,"Monroe County, AL",328.3,Female,Overall,"(31.57641, -87.363884)"
AL,"Montgomery County, AL",281.2,Female,Overall,"(32.22779, -86.207305)"
AL,"Morgan County, AL",383.8,Female,Overall,"(34.45678, -86.853086)"
AL,"Perry County, AL",446.8,Female,Overall,"(32.640101, -87.292576)"
AL,"Pickens County, AL",333.7,Female,Overall,"(33.285701, -88.089005)"
AL,"Pike County, AL",352.6,Female,Overall,"(31.809652, -85.94098)"
AL,"Randolph County, AL",433.0,Female,Overall,"(33.302268, -85.45696)"
AL,"Russell County, AL",301.4,Female,Overall,"(32.294434, -85.183533)"
AL,"St. Clair County, AL",344.7,Female,Overall,"(33.714796, -86.317073)"
AL,"Shelby County, AL",255.6,Female,Overall,"(33.272349, -86.662124)"
AL,"Sumter County, AL",414.4,Female,Overall,"(32.592159, -88.198779)"
AL,"Talladega County, AL",421.3,Female,Overall,"(33.38655, -86.165729)"
AL,"Tallapoosa County, AL",353.1,Female,Overall,"(32.870228, -85.796142)"
AL,"Tuscaloosa County, AL",316.1,Female,Overall,"(33.297694, -87.520245)"
AL,"Walker County, AL",556.1,Female,Overall,"(33.808663, -87.297984)"
AL,"Washington County, AL",410.8,Female,Overall,"(31.414015, -88.206517)"
AL,"Wilcox County, AL",653.7,Female,Overall,"(31.997603, -87.309377)"
AL,"Winston County, AL",419.6,Female,Overall,"(34.155045, -87.372984)"
AL,"Autauga County, AL",427.8,Overall,White,"(32.540743, -86.642658)"
AL,"Baldwin County, AL",385.8,Overall,White,"(30.74338, -87.725037)"
AL,"Barbour County, AL",437.3,Overall,White,"(31.875526, -85.392733)"
AL,"Bibb County, AL",415.1,Overall,White,"(32.999586, -87.128286)"
AL,"Blount County, AL",424.6,Overall,White,"(33.9833, -86.566107)"
AL,"Bullock County, AL",390.1,Overall,White,"(32.105445, -85.716374)"
AL,"Butler County, AL",472.8,Overall,White,"(31.756743, -86.685543)"
AL,"Calhoun County, AL",585.5,Overall,White,"(33.776116, -85.827265)"
AL,"Chambers County, AL",361.1,Overall,White,"(32.918605, -85.389755)"
AL,"Cherokee County, AL",492.7,Overall,White,"(34.175592, -85.60109)"
AL,"Chilton County, AL",546.6,Overall,White,"(32.85542, -86.717847)"
AL,"Choctaw County, AL",485.4,Overall,White,"(32.023039, -88.263625)"
AL,"Clarke County, AL",408.9,Overall,White,"(31.685276, -87.828202)"
AL,"Clay County, AL",540.1,Overall,White,"(33.275512, -85.861243)"
AL,"Cleburne County, AL",542.8,Overall,White,"(33.676437, -85.521058)"
AL,"Coffee County, AL",413.0,Overall,White,"(31.408678, -85.987616)"
AL,"Colbert County, AL",559.7,Overall,White,"(34.700954, -87.805794)"
AL,"Conecuh County, AL",476.9,Overall,White,"(31.436316, -86.992084)"
AL,"Coosa County, AL",419.3,Overall,White,"(32.940608, -86.246358)"
AL,"Covington County, AL",482.3,Overall,White,"(31.249891, -86.449316)"
AL,"Crenshaw County, AL",467.8,Overall,White,"(31.738498, -86.315231)"
AL,"Cullman County, AL",442.1,Overall,White,"(34.135642, -86.864859)"
AL,"Dale County, AL",435.1,Overall,White,"(31.437921, -85.612525)"
AL,"Dallas County, AL",502.2,Overall,White,"(32.331714, -87.103947)"
AL,"DeKalb County, AL",563.8,Overall,White,"(34.462067, -85.803144)"
AL,"Elmore County, AL",472.4,Overall,White,"(32.599774, -86.150224)"
AL,"Escambia County, AL",454.7,Overall,White,"(31.133221, -87.162551)"
AL,"Etowah County, AL",555.7,Overall,White,"(34.048713, -86.037592)"
AL,"Fayette County, AL",469.3,Overall,White,"(33.726047, -87.737656)"
AL,"Franklin County, AL",545.3,Overall,White,"(34.445544, -87.843784)"
AL,"Geneva County, AL",451.0,Overall,White,"(31.100302, -85.833243)"
AL,"Greene County, AL",393.7,Overall,White,"(32.861522, -87.9517)"
AL,"Hale County, AL",419.9,Overall,White,"(32.769973, -87.626815)"
AL,"Henry County, AL",397.4,Overall,White,"(31.528365, -85.241061)"
AL,"Houston County, AL",357.3,Overall,White,"(31.163114, -85.295081)"
AL,"Jackson County, AL",522.1,Overall,White,"(34.784419, -85.993741)"
AL,"Jefferson County, AL",355.0,Overall,White,"(33.558145, -86.898116)"
AL,"Lamar County, AL",488.4,Overall,White,"(33.78226, -88.094104)"
AL,"Lauderdale County, AL",388.0,Overall,White,"(34.905347, -87.644897)"
AL,"Lawrence County, AL",534.7,Overall,White,"(34.524888, -87.309085)"
AL,"Lee County, AL",352.3,Overall,White,"(32.605632, -85.354778)"
AL,"Limestone County, AL",468.8,Overall,White,"(34.816826, -86.981625)"
AL,"Lowndes County, AL",381.9,Overall,White,"(32.160667, -86.649084)"
AL,"Macon County, AL",423.1,Overall,White,"(32.393582, -85.69193)"
AL,"Madison County, AL",395.0,Overall,White,"(34.765116, -86.548305)"
AL,"Marengo County, AL",496.6,Overall,White,"(32.252503, -87.787786)"
AL,"Marion County, AL",583.7,Overall,White,"(34.140618, -87.885921)"
AL,"Marshall County, AL",520.3,Overall,White,"(34.373461, -86.301726)"
AL,"Mobile County, AL",443.0,Overall,White,"(30.801931, -88.209318)"
AL,"Monroe County, AL",387.7,Overall,White,"(31.57641, -87.363884)"
AL,"Montgomery County, AL",353.8,Overall,White,"(32.22779, -86.207305)"
AL,"Morgan County, AL",476.5,Overall,White,"(34.45678, -86.853086)"
AL,"Perry County, AL",508.0,Overall,White,"(32.640101, -87.292576)"
AL,"Pickens County, AL",432.1,Overall,White,"(33.285701, -88.089005)"
AL,"Pike County, AL",404.2,Overall,White,"(31.809652, -85.94098)"
AL,"Randolph County, AL",536.2,Overall,White,"(33.302268, -85.45696)"
AL,"Russell County, AL",369.7,Overall,White,"(32.294434, -85.183533)"
AL,"St. Clair County, AL",441.1,Overall,White,"(33.714796, -86.317073)"
AL,"Shelby County, AL",310.9,Overall,White,"(33.272349, -86.662124)"
AL,"Sumter County, AL",451.0,Overall,White,"(32.592159, -88.198779)"
AL,"Talladega County, AL",439.2,Overall,White,"(33.38655, -86.165729)"
AL,"Tallapoosa County, AL",414.6,Overall,White,"(32.870228, -85.796142)"
AL,"Tuscaloosa County, AL",395.4,Overall,White,"(33.297694, -87.520245)"
AL,"Walker County, AL",687.5,Overall,White,"(33.808663, -87.297984)"
AL,"Washington County, AL",491.2,Overall,White,"(31.414015, -88.206517)"
AL,"Wilcox County, AL",478.4,Overall,White,"(31.997603, -87.309377)"
AL,"Winston County, AL",450.8,Overall,White,"(34.155045, -87.372984)"
AL,"Autauga County, AL",518.0,Male,White,"(32.540743, -86.642658)"
AL,"Baldwin County, AL",481.0,Male,White,"(30.74338, -87.725037)"
AL,"Barbour County, AL",521.8,Male,White,"(31.875526, -85.392733)"
AL,"Bibb County, AL",526.5,Male,White,"(32.999586, -87.128286)"
AL,"Blount County, AL",517.4,Male,White,"(33.9833, -86.566107)"
AL,"Bullock County, AL",484.8,Male,White,"(32.105445, -85.716374)"
AL,"Butler County, AL",612.6,Male,White,"(31.756743, -86.685543)"
AL,"Calhoun County, AL",729.2,Male,White,"(33.776116, -85.827265)"
AL,"Chambers County, AL",442.7,Male,White,"(32.918605, -85.389755)"
AL,"Cherokee County, AL",603.5,Male,White,"(34.175592, -85.60109)"
AL,"Chilton County, AL",632.2,Male,White,"(32.85542, -86.717847)"
AL,"Choctaw County, AL",627.1,Male,White,"(32.023039, -88.263625)"
AL,"Clarke County, AL",509.9,Male,White,"(31.685276, -87.828202)"
AL,"Clay County, AL",598.6,Male,White,"(33.275512, -85.861243)"
AL,"Cleburne County, AL",646.6,Male,White,"(33.676437, -85.521058)"
AL,"Coffee County, AL",539.7,Male,White,"(31.408678, -85.987616)"
AL,"Colbert County, AL",697.1,Male,White,"(34.700954, -87.805794)"
AL,"Conecuh County, AL",601.6,Male,White,"(31.436316, -86.992084)"
AL,"Coosa County, AL",508.3,Male,White,"(32.940608, -86.246358)"
AL,"Covington County, AL",644.5,Male,White,"(31.249891, -86.449316)"
AL,"Crenshaw County, AL",649.3,Male,White,"(31.738498, -86.315231)"
AL,"Cullman County, AL",478.9,Male,White,"(34.135642, -86.864859)"
AL,"Dale County, AL",546.6,Male,White,"(31.437921, -85.612525)"
AL,"Dallas County, AL",625.5,Male,White,"(32.331714, -87.103947)"
AL,"DeKalb County, AL",703.1,Male,White,"(34.462067, -85.803144)"
AL,"Elmore County, AL",570.3,Male,White,"(32.599774, -86.150224)"
AL,"Escambia County, AL",548.1,Male,White,"(31.133221, -87.162551)"
AL,"Etowah County, AL",711.7,Male,White,"(34.048713, -86.037592)"
AL,"Fayette County, AL",621.2,Male,White,"(33.726047, -87.737656)"
AL,"Franklin County, AL",678.5,Male,White,"(34.445544, -87.843784)"
AL,"Geneva County, AL",597.1,Male,White,"(31.100302, -85.833243)"
AL,"Greene County, AL",539.0,Male,White,"(32.861522, -87.9517)"
AL,"Hale County, AL",543.0,Male,White,"(32.769973, -87.626815)"
AL,"Henry County, AL",522.8,Male,White,"(31.528365, -85.241061)"
AL,"Houston County, AL",453.4,Male,White,"(31.163114, -85.295081)"
AL,"Jackson County, AL",645.8,Male,White,"(34.784419, -85.993741)"
AL,"Jefferson County, AL",461.2,Male,White,"(33.558145, -86.898116)"
AL,"Lamar County, AL",605.6,Male,White,"(33.78226, -88.094104)"
AL,"Lauderdale County, AL",472.9,Male,White,"(34.905347, -87.644897)"
AL,"Lawrence County, AL",621.7,Male,White,"(34.524888, -87.309085)"
AL,"Lee County, AL",429.3,Male,White,"(32.605632, -85.354778)"
AL,"Limestone County, AL",568.5,Male,White,"(34.816826, -86.981625)"
AL,"Lowndes County, AL",483.7,Male,White,"(32.160667, -86.649084)"
AL,"Macon County, AL",508.4,Male,White,"(32.393582, -85.69193)"
AL,"Madison County, AL",485.8,Male,White,"(34.765116, -86.548305)"
AL,"Marengo County, AL",570.0,Male,White,"(32.252503, -87.787786)"
AL,"Marion County, AL",684.7,Male,White,"(34.140618, -87.885921)"
AL,"Marshall County, AL",659.7,Male,White,"(34.373461, -86.301726)"
AL,"Mobile County, AL",560.7,Male,White,"(30.801931, -88.209318)"
AL,"Monroe County, AL",499.0,Male,White,"(31.57641, -87.363884)"
AL,"Montgomery County, AL",475.3,Male,White,"(32.22779, -86.207305)"
AL,"Morgan County, AL",570.8,Male,White,"(34.45678, -86.853086)"
AL,"Perry County, AL",624.3,Male,White,"(32.640101, -87.292576)"
AL,"Pickens County, AL",547.8,Male,White,"(33.285701, -88.089005)"
AL,"Pike County, AL",497.0,Male,White,"(31.809652, -85.94098)"
AL,"Randolph County, AL",658.5,Male,White,"(33.302268, -85.45696)"
AL,"Russell County, AL",479.0,Male,White,"(32.294434, -85.183533)"
AL,"St. Clair County, AL",567.4,Male,White,"(33.714796, -86.317073)"
AL,"Shelby County, AL",385.7,Male,White,"(33.272349, -86.662124)"
AL,"Sumter County, AL",624.2,Male,White,"(32.592159, -88.198779)"
AL,"Talladega County, AL",485.5,Male,White,"(33.38655, -86.165729)"
AL,"Tallapoosa County, AL",488.6,Male,White,"(32.870228, -85.796142)"
AL,"Tuscaloosa County, AL",536.5,Male,White,"(33.297694, -87.520245)"
AL,"Walker County, AL",783.4,Male,White,"(33.808663, -87.297984)"
AL,"Washington County, AL",588.9,Male,White,"(31.414015, -88.206517)"
AL,"Wilcox County, AL",576.7,Male,White,"(31.997603, -87.309377)"
AL,"Winston County, AL",483.7,Male,White,"(34.155045, -87.372984)"
AL,"Autauga County, AL",354.1,Female,White,"(32.540743, -86.642658)"
AL,"Baldwin County, AL",307.1,Female,White,"(30.74338, -87.725037)"
AL,"Barbour County, AL",333.7,Female,White,"(31.875526, -85.392733)"
AL,"Bibb County, AL",311.6,Female,White,"(32.999586, -87.128286)"
AL,"Blount County, AL",339.9,Female,White,"(33.9833, -86.566107)"
AL,"Bullock County, AL",305.1,Female,White,"(32.105445, -85.716374)"
AL,"Butler County, AL",370.0,Female,White,"(31.756743, -86.685543)"
AL,"Calhoun County, AL",464.5,Female,White,"(33.776116, -85.827265)"
AL,"Chambers County, AL",298.8,Female,White,"(32.918605, -85.389755)"
AL,"Cherokee County, AL",423.1,Female,White,"(34.175592, -85.60109)"
AL,"Chilton County, AL",448.3,Female,White,"(32.85542, -86.717847)"
AL,"Choctaw County, AL",394.2,Female,White,"(32.023039, -88.263625)"
AL,"Clarke County, AL",321.4,Female,White,"(31.685276, -87.828202)"
AL,"Clay County, AL",446.9,Female,White,"(33.275512, -85.861243)"
AL,"Cleburne County, AL",440.6,Female,White,"(33.676437, -85.521058)"
AL,"Coffee County, AL",341.9,Female,White,"(31.408678, -85.987616)"
AL,"Colbert County, AL",437.2,Female,White,"(34.700954, -87.805794)"
AL,"Conecuh County, AL",374.1,Female,White,"(31.436316, -86.992084)"
AL,"Coosa County, AL",334.6,Female,White,"(32.940608, -86.246358)"
AL,"Covington County, AL",348.6,Female,White,"(31.249891, -86.449316)"
AL,"Crenshaw County, AL",333.6,Female,White,"(31.738498, -86.315231)"
AL,"Cullman County, AL",403.0,Female,White,"(34.135642, -86.864859)"
AL,"Dale County, AL",323.8,Female,White,"(31.437921, -85.612525)"
AL,"Dallas County, AL",403.6,Female,White,"(32.331714, -87.103947)"
AL,"DeKalb County, AL",443.3,Female,White,"(34.462067, -85.803144)"
AL,"Elmore County, AL",382.1,Female,White,"(32.599774, -86.150224)"
AL,"Escambia County, AL",339.2,Female,White,"(31.133221, -87.162551)"
AL,"Etowah County, AL",436.3,Female,White,"(34.048713, -86.037592)"
AL,"Fayette County, AL",351.7,Female,White,"(33.726047, -87.737656)"
AL,"Franklin County, AL",438.5,Female,White,"(34.445544, -87.843784)"
AL,"Geneva County, AL",326.7,Female,White,"(31.100302, -85.833243)"
AL,"Greene County, AL",294.1,Female,White,"(32.861522, -87.9517)"
AL,"Hale County, AL",351.6,Female,White,"(32.769973, -87.626815)"
AL,"Henry County, AL",311.7,Female,White,"(31.528365, -85.241061)"
AL,"Houston County, AL",304.0,Female,White,"(31.163114, -85.295081)"
AL,"Jackson County, AL",408.6,Female,White,"(34.784419, -85.993741)"
AL,"Jefferson County, AL",279.8,Female,White,"(33.558145, -86.898116)"
AL,"Lamar County, AL",394.7,Female,White,"(33.78226, -88.094104)"
AL,"Lauderdale County, AL",328.8,Female,White,"(34.905347, -87.644897)"
AL,"Lawrence County, AL",421.9,Female,White,"(34.524888, -87.309085)"
AL,"Lee County, AL",290.5,Female,White,"(32.605632, -85.354778)"
AL,"Limestone County, AL",383.4,Female,White,"(34.816826, -86.981625)"
AL,"Lowndes County, AL",317.8,Female,White,"(32.160667, -86.649084)"
AL,"Macon County, AL",315.2,Female,White,"(32.393582, -85.69193)"
AL,"Madison County, AL",325.3,Female,White,"(34.765116, -86.548305)"
AL,"Marengo County, AL",400.3,Female,White,"(32.252503, -87.787786)"
AL,"Marion County, AL",488.5,Female,White,"(34.140618, -87.885921)"
AL,"Marshall County, AL",407.4,Female,White,"(34.373461, -86.301726)"
AL,"Mobile County, AL",350.1,Female,White,"(30.801931, -88.209318)"
AL,"Monroe County, AL",305.2,Female,White,"(31.57641, -87.363884)"
AL,"Montgomery County, AL",266.8,Female,White,"(32.22779, -86.207305)"
AL,"Morgan County, AL",395.6,Female,White,"(34.45678, -86.853086)"
AL,"Perry County, AL",417.2,Female,White,"(32.640101, -87.292576)"
AL,"Pickens County, AL",317.9,Female,White,"(33.285701, -88.089005)"
AL,"Pike County, AL",326.9,Female,White,"(31.809652, -85.94098)"
AL,"Randolph County, AL",409.9,Female,White,"(33.302268, -85.45696)"
AL,"Russell County, AL",298.6,Female,White,"(32.294434, -85.183533)"
AL,"St. Clair County, AL",340.7,Female,White,"(33.714796, -86.317073)"
AL,"Shelby County, AL",254.5,Female,White,"(33.272349, -86.662124)"
AL,"Sumter County, AL",365.9,Female,White,"(32.592159, -88.198779)"
AL,"Talladega County, AL",392.7,Female,White,"(33.38655, -86.165729)"
AL,"Tallapoosa County, AL",345.2,Female,White,"(32.870228, -85.796142)"
AL,"Tuscaloosa County, AL",285.6,Female,White,"(33.297694, -87.520245)"
AL,"Walker County, AL",580.4,Female,White,"(33.808663, -87.297984)"
AL,"Washington County, AL",376.0,Female,White,"(31.414015, -88.206517)"
AL,"Wilcox County, AL",390.3,Female,White,"(31.997603, -87.309377)"
AL,"Winston County, AL",428.7,Female,White,"(34.155045, -87.372984)"
AL,"Autauga County, AL",442.6,Overall,Black,"(32.540743, -86.642658)"
AL,"Baldwin County, AL",427.7,Overall,Black,"(30.74338, -87.725037)"
AL,"Barbour County, AL",547.0,Overall,Black,"(31.875526, -85.392733)"
AL,"Bibb County, AL",466.8,Overall,Black,"(32.999586, -87.128286)"
AL,"Blount County, AL",439.8,Overall,Black,"(33.9833, -86.566107)"
AL,"Bullock County, AL",461.8,Overall,Black,"(32.105445, -85.716374)"
AL,"Butler County, AL",435.5,Overall,Black,"(31.756743, -86.685543)"
AL,"Calhoun County, AL",597.5,Overall,Black,"(33.776116, -85.827265)"
AL,"Chambers County, AL",489.7,Overall,Black,"(32.918605, -85.389755)"
AL,"Cherokee County, AL",570.0,Overall,Black,"(34.175592, -85.60109)"
AL,"Chilton County, AL",508.6,Overall,Black,"(32.85542, -86.717847)"
AL,"Choctaw County, AL",639.3,Overall,Black,"(32.023039, -88.263625)"
AL,"Clarke County, AL",536.7,Overall,Black,"(31.685276, -87.828202)"
AL,"Clay County, AL",601.6,Overall,Black,"(33.275512, -85.861243)"
AL,"Cleburne County, AL",594.2,Overall,Black,"(33.676437, -85.521058)"
AL,"Coffee County, AL",528.4,Overall,Black,"(31.408678, -85.987616)"
AL,"Colbert County, AL",464.1,Overall,Black,"(34.700954, -87.805794)"
AL,"Conecuh County, AL",490.4,Overall,Black,"(31.436316, -86.992084)"
AL,"Coosa County, AL",544.6,Overall,Black,"(32.940608, -86.246358)"
AL,"Covington County, AL",580.6,Overall,Black,"(31.249891, -86.449316)"
AL,"Crenshaw County, AL",471.8,Overall,Black,"(31.738498, -86.315231)"
AL,"Cullman County, AL",516.4,Overall,Black,"(34.135642, -86.864859)"
AL,"Dale County, AL",488.0,Overall,Black,"(31.437921, -85.612525)"
AL,"Dallas County, AL",642.5,Overall,Black,"(32.331714, -87.103947)"
AL,"DeKalb County, AL",539.0,Overall,Black,"(34.462067, -85.803144)"
AL,"Elmore County, AL",387.4,Overall,Black,"(32.599774, -86.150224)"
AL,"Escambia County, AL",445.0,Overall,Black,"(31.133221, -87.162551)"
AL,"Etowah County, AL",589.7,Overall,Black,"(34.048713, -86.037592)"
AL,"Fayette County, AL",492.2,Overall,Black,"(33.726047, -87.737656)"
AL,"Franklin County, AL",450.0,Overall,Black,"(34.445544, -87.843784)"
AL,"Geneva County, AL",448.4,Overall,Black,"(31.100302, -85.833243)"
AL,"Greene County, AL",553.2,Overall,Black,"(32.861522, -87.9517)"
AL,"Hale County, AL",537.8,Overall,Black,"(32.769973, -87.626815)"
AL,"Henry County, AL",489.3,Overall,Black,"(31.528365, -85.241061)"
AL,"Houston County, AL",445.9,Overall,Black,"(31.163114, -85.295081)"
AL,"Jackson County, AL",469.8,Overall,Black,"(34.784419, -85.993741)"
AL,"Jefferson County, AL",430.7,Overall,Black,"(33.558145, -86.898116)"
AL,"Lamar County, AL",409.7,Overall,Black,"(33.78226, -88.094104)"
AL,"Lauderdale County, AL",468.4,Overall,Black,"(34.905347, -87.644897)"
AL,"Lawrence County, AL",457.7,Overall,Black,"(34.524888, -87.309085)"
AL,"Lee County, AL",476.8,Overall,Black,"(32.605632, -85.354778)"
